Experiment 1,,,,,,,,,,,,,
Path 3,0.889247649,1.018996865,0.949247256,1.189247649,46.2552309,45.98009586,49.13079739,34.49559212,4.272427824,2.681914786,2.631031614,1.420484887,33.41468185
,,,,,,,,,,,,,
Experiment 20,,,,,,,,,,,,,
Path 1,0.609326158,0.989325527,135.0204945,121.8868494,1.528613738,6.316095857,35.05925298,,,,,,
Path 2,0.979101544,1.149325527,0.869325527,17.0994997,27.78112888,95.74317932,0.881141653,0.29954585,9.187827098,51.98344043,,,
Path 3,0.509326158,1.199326158,1.149100703,1.189101124,61.7762804,49.3928194,56.91468716,99.24757481,0.314615311,1.166794185,0.05806077,0.048412084,32.75393307
,,,,,,,,,,,,,
Experiment 21,,,,,,,,,,,,,
Path 1,0.619011837,0.889011837,143.1683302,181.3321114,0.133740925,1.453988904,53.15410028,,,,,,
Path 2,0.989258878,0.849011837,1.059258878,58.94196033,96.46379948,0.681877136,0.660287081,1.5605433,0.02935708,63.70845824,,,
Path 3,0.679505919,0.849258878,0.819258878,0.829258878,36.40782833,96.64106369,35.86184978,13.4267807,1.409121203,0.057943023,0.434824621,0.029114907,68.21577614
,,,,,,,,,,,,,
Experiment 22,,,,,,,,,,,,,
Path 1,0.999054653,1.03929099,53.20739746,97.1930027,2.998084291,5.796385899,32.35899696,,,,,,
Path 2,0.649054653,1.189054187,0.849290291,128.0726194,49.51691628,146.5975046,0.190949017,3.376697915,5.97960598,40.33991332,,,
Path 3,0.779291339,0.929291339,0.839054187,0.88929099,62.08372116,59.00835991,104.1619778,99.21908379,4.742857143,0.269946011,0.94235589,0.283372128,46.02071375
,,,,,,,,,,,,,
Experiment 23,,,,,,,,,,,,,
Path 1,0.499004149,1.199003633,111.5062237,70.88041306,0.608654303,0.296622333,39.88435065,,,,,,
Path 2,0.899253112,1.009003633,1.159252724,110.8468771,27.67550945,120.1380491,1.920882465,2.133023075,1.882306321,48.98311548,,,
Path 3,0.859004149,1.059253112,1.029252336,0.939003633,25.801301,9.808301926,57.69109726,98.19304943,0.440402106,1.317434369,0.789319821,1.601021511,48.68493431
,,,,,,,,,,,,,
Experiment 24,,,,,,,,,,,,,
Path 1,0.938998435,1.039499479,144.032836,160.279274,3.028560475,5.712591421,30.75737389,,,,,,
Path 2,0.649248826,1.168998435,1.188999479,69.40376759,36.267519,103.3802032,2.769554006,0.746488557,1.306284018,50.41994403,,,
Path 3,0.889248826,0.818998957,1.068998957,0.969249218,101.1241674,13.63062859,55.64558506,40.80033302,3.390479839,0.198275007,0.089401013,0.149135017,50.74580986
,,,,,,,,,,,,,
Experiment 25,,,,,,,,,,,,,
Path 1,0.509255429,0.869255044,58.5000515,110.5941534,0.324241846,1.19594336,38.1202956,,,,,,
Path 2,0.929255429,1.199254658,0.849006211,78.03404331,15.25223255,9.246110916,5.388075414,0.141614404,0.081037277,51.85091952,,,
Path 3,0.779007239,0.879006725,1.189006725,0.969006725,74.21243191,97.64659405,94.73419189,64.58997726,0.875940208,0.18249928,1.558891455,5.718475073,44.70074437
,,,,,,,,,,,,,
Experiment 26,,,,,,,,,,,,,
Path 1,0.539247256,1.149247256,114.0003204,203.204155,1.162458313,3.017449147,31.79094097,,,,,,
Path 2,0.768996341,1.099247256,0.868996341,79.56790924,20.33364773,95.57199478,2.130912566,2.245655145,0.219736316,50.60022685,,,
Path 3,0.539247256,1.029247256,1.118996341,1.049247256,3.148555756,37.78707981,99.76053238,75.46949387,2.50643286,0.039100684,0.146684921,0.117520321,41.23546557
,,,,,,,,,,,,,
Experiment 27,,,,,,,,,,,,,
Path 1,0.929501558,0.899501558,153.2005072,97.11706638,4.62416746,4.778531524,29.68200369,,,,,,
Path 2,0.709252336,1.189002597,0.879251948,98.43015671,17.46869087,101.0990143,2.548196221,0.156693762,0.519862678,56.25185071,,,
Path 3,0.869501558,0.959251948,1.139251948,1.139003115,103.2004356,54.79764938,48.45774174,96.72045708,5.341757611,0.707928803,0.091668364,0.265062698,44.31745759
,,,,,,,,,,,,,
Experiment 28,,,,,,,,,,,,,
Path 1,0.729498695,0.859247649,118.4417009,94.46585178,6.004398126,3.753433018,27.9029881,,,,,,
Path 2,0.758997389,1.078996865,0.989247649,45.63450813,38.38372231,44.14820671,2.198432422,2.824472244,1.08619129,49.97818855,,,
Path 3,0.819498695,0.909248042,1.068996865,1.119247649,41.38684273,84.81800556,88.28234673,67.32261181,6.884335504,0.287917738,1.732494586,0.892013852,46.88189651
,,,,,,,,,,,,,
Experiment 29,,,,,,,,,,,,,
Path 1,0.929248042,1.078997389,51.54442787,100.8219719,1.407506702,3.74866466,47.66825957,,,,,,
Path 2,0.819248042,0.808997389,0.969248042,24.46341515,122.6929426,6.278276443,2.336269628,0.774509804,2.934492639,45.72942463,,,
Path 3,0.728997389,0.879248042,0.879248042,0.798997389,100.1597643,16.87669754,82.03518391,28.55598927,5.52634095,0.647707722,0.061118468,0.519824687,45.11483023
,,,,,,,,,,,,,
Experiment 30,,,,,,,,,,,,,
Path 1,0.869,0.879,116.181612,80.54149151,7.155172414,3.115650469,28.1032783,,,,,,
Path 2,0.68925,0.819,1.14925,78.19652557,99.30348396,84.93328094,0.447448591,1.051926939,0.028993911,63.98008165,,,
Path 3,0.64925,1.09925,0.908999479,0.839,61.67924404,46.23603821,19.75488663,20.83408833,4.664524296,1.51174668,2.281684298,3.375079601,34.29663105
,,,,,,,,,,,,,
Experiment 31,,,,,,,,,,,,,
Path 1,0.839253499,0.969004666,6.56414032,200.6998062,0.067024129,0.354508,79.70395329,,,,,,
Path 2,0.939253499,0.939253499,1.149253886,89.77603912,123.6692667,78.26852798,6.213499282,0.877909351,1.328527291,45.28438548,,,
Path 3,0.949005181,0.959253499,1.069253499,0.959004666,38.79141808,100.2860069,63.10987473,53.70998383,0.513552068,0.143389733,0.717978173,0.241056793,63.30242238
,,,,,,,,,,,,,
Experiment 32,,,,,,,,,,,,,
Path 1,0.939248434,1.099498956,6.374835968,170.5319881,3.780350374,7.634156729,27.01809702,,,,,,
